#gene_id	gene_symbol	rank	score	hpo_implicated	hpo_description_implicated	phenotype_specificity
5352	PLOD2	1426	1.01	[{'HP:0002650': 0.2}, {'HP:0001382': 0.2}, {'HP:0001999': 0.2}, {'HP:0001760': 0.2}]	[{'Scoliosis': 0.2}, {'Joint hypermobility': 0.2}, {'Abnormal facial shape': 0.2}, {'Abnormal foot morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1605	DAG1	1427	1.01	[{'HP:0001250': 0.2}, {'HP:0001760': 0.2}, {'HP:0001315': 0.2}]	[{'Seizure': 0.2}, {'Abnormal foot morphology': 0.2}, {'Reduced tendon reflexes': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
5314	PKHD1	1428	1.0	[{'HP:0004942': 0.2}, {'HP:0000010': 0.2}, {'HP:0001999': 0.2}]	[{'Aortic aneurysm': 0.2}, {'Recurrent urinary tract infections': 0.2}, {'Abnormal facial shape': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
3848	KRT1	1429	1.0	[{'HP:0001382': 0.2}, {'HP:0004396': 0.2}, {'HP:0001760': 0.2}]	[{'Joint hypermobility': 0.2}, {'Poor appetite': 0.2}, {'Abnormal foot morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
3861	KRT14	1430	1.0	[{'HP:0012514': 0.2}, {'HP:0001760': 0.4}]	[{'Lower limb pain': 0.2}, {'Abnormal foot morphology': 0.4}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
95681	CEP41	1431	1.0	[{'HP:0002650': 0.2}, {'HP:0001999': 0.2}, {'HP:0001250': 0.2}, {'HP:0001760': 0.2}]	[{'Scoliosis': 0.2}, {'Abnormal facial shape': 0.2}, {'Seizure': 0.2}, {'Abnormal foot morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
114548	NLRP3	1432	1.0	[{'HP:0001250': 0.2}, {'HP:0012514': 0.2}, {'HP:0001760': 0.2}]	[{'Seizure': 0.2}, {'Lower limb pain': 0.2}, {'Abnormal foot morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
29110	TBK1	1433	1.0	[{'HP:0002360': 0.2}, {'HP:0001250': 0.2}, {'HP:0001315': 0.2}]	[{'Sleep disturbance': 0.2}, {'Seizure': 0.2}, {'Reduced tendon reflexes': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
79753	SNIP1	1434	1.0	[{'HP:0001999': 0.2}, {'HP:0001250': 0.2}, {'HP:0001315': 0.2}]	[{'Abnormal facial shape': 0.2}, {'Seizure': 0.2}, {'Reduced tendon reflexes': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
5160	PDHA1	1435	1.0	[{'HP:0001999': 0.2}, {'HP:0001250': 0.2}, {'HP:0001760': 0.2}]	[{'Abnormal facial shape': 0.2}, {'Seizure': 0.2}, {'Abnormal foot morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
10464	PIBF1	1436	1.0	[{'HP:0002650': 0.2}, {'HP:0001999': 0.2}, {'HP:0001250': 0.2}, {'HP:0001760': 0.2}]	[{'Scoliosis': 0.2}, {'Abnormal facial shape': 0.2}, {'Seizure': 0.2}, {'Abnormal foot morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4160	MC4R	1437	1.0	[{'HP:0002360': 0.2}, {'HP:0004396': 0.5}]	[{'Sleep disturbance': 0.2}, {'Poor appetite': 0.5}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
9420	CYP7B1	1438	1.0	[{'HP:0002650': 0.2}, {'HP:0001760': 0.2}]	[{'Scoliosis': 0.2}, {'Abnormal foot morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4361	MRE11	1439	1.0	[{'HP:0001382': 0.2}, {'HP:0001760': 0.2}, {'HP:0001315': 0.2}]	[{'Joint hypermobility': 0.2}, {'Abnormal foot morphology': 0.2}, {'Reduced tendon reflexes': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4524	MTHFR	1440	1.0	[{'HP:0002650': 0.2}, {'HP:0001250': 0.2}]	[{'Scoliosis': 0.2}, {'Seizure': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
3586	IL10	1441	1.0	[{'HP:0001382': 0.2}, {'HP:0000010': 0.2}, {'HP:0001250': 0.2}]	[{'Joint hypermobility': 0.2}, {'Recurrent urinary tract infections': 0.2}, {'Seizure': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
8905	AP1S2	1442	1.0	[{'HP:0002650': 0.2}, {'HP:0001999': 0.2}, {'HP:0001250': 0.2}]	[{'Scoliosis': 0.2}, {'Abnormal facial shape': 0.2}, {'Seizure': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4683	NBN	1443	1.0	[{'HP:0000010': 0.2}, {'HP:0004396': 0.2}]	[{'Recurrent urinary tract infections': 0.2}, {'Poor appetite': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
667	DST	1444	1.0	[{'HP:0001760': 0.4}, {'HP:0001315': 0.2}]	[{'Abnormal foot morphology': 0.4}, {'Reduced tendon reflexes': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4617	MYF5	1445	1.0	[{'HP:0004626': 0.2}, {'HP:0002650': 0.6}]	[{'Lumbar scoliosis': 0.2}, {'Scoliosis': 0.6}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
3735	KARS1	1446	1.0	[{'HP:0001250': 0.2}, {'HP:0001760': 0.2}, {'HP:0001315': 0.2}]	[{'Seizure': 0.2}, {'Abnormal foot morphology': 0.2}, {'Reduced tendon reflexes': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
9731	CEP104	1448	1.0	[{'HP:0002650': 0.2}, {'HP:0001999': 0.2}, {'HP:0001250': 0.2}, {'HP:0001760': 0.2}]	[{'Scoliosis': 0.2}, {'Abnormal facial shape': 0.2}, {'Seizure': 0.2}, {'Abnormal foot morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
25776	CBY1	1448	1.0	[{'HP:0002650': 0.2}, {'HP:0001999': 0.2}, {'HP:0001250': 0.2}, {'HP:0001760': 0.2}]	[{'Scoliosis': 0.2}, {'Abnormal facial shape': 0.2}, {'Seizure': 0.2}, {'Abnormal foot morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
5813	PURA	1449	1.0	[{'HP:0002019': 0.2}, {'HP:0001999': 0.2}, {'HP:0001250': 0.2}]	[{'Constipation': 0.2}, {'Abnormal facial shape': 0.2}, {'Seizure': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
23193	GANAB	1450	1.0	[{'HP:0004942': 0.5}, {'HP:0000010': 0.2}]	[{'Aortic aneurysm': 0.5}, {'Recurrent urinary tract infections': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1009	CDH11	1451	1.0	[{'HP:0002650': 0.2}, {'HP:0001999': 0.2}, {'HP:0001250': 0.2}]	[{'Scoliosis': 0.2}, {'Abnormal facial shape': 0.2}, {'Seizure': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
2898	GRIK2	1452	0.99	[{'HP:0002360': 0.2}, {'HP:0001999': 0.2}, {'HP:0001250': 0.2}]	[{'Sleep disturbance': 0.2}, {'Abnormal facial shape': 0.2}, {'Seizure': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
5009	OTC	1453	0.99	[{'HP:0000010': 0.2}, {'HP:0001250': 0.2}, {'HP:0004396': 0.2}]	[{'Recurrent urinary tract infections': 0.2}, {'Seizure': 0.2}, {'Poor appetite': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1984	EIF5A	1454	0.99	[{'HP:0001382': 0.2}, {'HP:0002019': 0.2}, {'HP:0001760': 0.2}]	[{'Joint hypermobility': 0.2}, {'Constipation': 0.2}, {'Abnormal foot morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4574	TRNS1	1455	0.99	[{'HP:0002019': 0.2}, {'HP:0001250': 0.2}, {'HP:0001760': 0.2}]	[{'Constipation': 0.2}, {'Seizure': 0.2}, {'Abnormal foot morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
22943	DKK1	1456	0.99	[{'HP:0002650': 0.2}, {'HP:0002360': 0.2}, {'HP:0001315': 0.2}]	[{'Scoliosis': 0.2}, {'Sleep disturbance': 0.2}, {'Reduced tendon reflexes': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1736	DKC1	1457	0.99	[{'HP:0002650': 0.2}, {'HP:0001760': 0.2}, {'HP:0001315': 0.2}]	[{'Scoliosis': 0.2}, {'Abnormal foot morphology': 0.2}, {'Reduced tendon reflexes': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
71	ACTG1	1458	0.99	[{'HP:0002650': 0.2}, {'HP:0001999': 0.2}, {'HP:0001250': 0.2}]	[{'Scoliosis': 0.2}, {'Abnormal facial shape': 0.2}, {'Seizure': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
10056	FARSB	1459	0.99	[{'HP:0002650': 0.2}, {'HP:0000010': 0.2}, {'HP:0001250': 0.2}]	[{'Scoliosis': 0.2}, {'Recurrent urinary tract infections': 0.2}, {'Seizure': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
11141	IL1RAPL1	1460	0.99	[{'HP:0001382': 0.2}, {'HP:0001250': 0.2}, {'HP:0001760': 0.2}]	[{'Joint hypermobility': 0.2}, {'Seizure': 0.2}, {'Abnormal foot morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
9382	COG1	1461	0.99	[{'HP:0002650': 0.2}, {'HP:0001999': 0.2}, {'HP:0001760': 0.2}]	[{'Scoliosis': 0.2}, {'Abnormal facial shape': 0.2}, {'Abnormal foot morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
56776	FMN2	1462	0.99	[{'HP:0002650': 0.2}, {'HP:0002360': 0.2}, {'HP:0001999': 0.2}, {'HP:0001250': 0.2}]	[{'Scoliosis': 0.2}, {'Sleep disturbance': 0.2}, {'Abnormal facial shape': 0.2}, {'Seizure': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
5076	PAX2	1463	0.99	[{'HP:0001382': 0.2}, {'HP:0000010': 0.2}, {'HP:0001250': 0.2}]	[{'Joint hypermobility': 0.2}, {'Recurrent urinary tract infections': 0.2}, {'Seizure': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
8120	AP3B2	1464	0.99	[{'HP:0002360': 0.2}, {'HP:0001250': 0.2}, {'HP:0001315': 0.2}]	[{'Sleep disturbance': 0.2}, {'Seizure': 0.2}, {'Reduced tendon reflexes': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4514	COX3	1465	0.99	[{'HP:0002019': 0.2}, {'HP:0001250': 0.2}, {'HP:0001315': 0.2}]	[{'Constipation': 0.2}, {'Seizure': 0.2}, {'Reduced tendon reflexes': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4693	NDP	1466	0.99	[{'HP:0002650': 0.2}, {'HP:0002360': 0.2}, {'HP:0001250': 0.2}]	[{'Scoliosis': 0.2}, {'Sleep disturbance': 0.2}, {'Seizure': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
3418	IDH2	1467	0.99	[{'HP:0002650': 0.2}, {'HP:0001250': 0.3}]	[{'Scoliosis': 0.2}, {'Seizure': 0.3}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
8087	FXR1	1468	0.98	[{'HP:0002360': 0.7}, {'HP:0001315': 0.2}]	[{'Sleep disturbance': 0.7}, {'Reduced tendon reflexes': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
7305	TYROBP	1469	0.98	[{'HP:0001382': 0.2}, {'HP:0001250': 0.2}, {'HP:0001760': 0.2}]	[{'Joint hypermobility': 0.2}, {'Seizure': 0.2}, {'Abnormal foot morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1806	DPYD	1470	0.98	[{'HP:0001382': 0.2}, {'HP:0001250': 0.2}, {'HP:0001315': 0.2}]	[{'Joint hypermobility': 0.2}, {'Seizure': 0.2}, {'Reduced tendon reflexes': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
10382	TUBB4A	1471	0.98	[{'HP:0002650': 0.2}, {'HP:0001999': 0.4}, {'HP:0001250': 0.2}]	[{'Scoliosis': 0.2}, {'Abnormal facial shape': 0.4}, {'Seizure': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
10804	GJB6	1472	0.98	[{'HP:0001999': 0.2}, {'HP:0012514': 0.2}, {'HP:0001760': 0.2}]	[{'Abnormal facial shape': 0.2}, {'Lower limb pain': 0.2}, {'Abnormal foot morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
57211	ADGRG6	1473	0.98	[{'HP:0002650': 0.4}, {'HP:0001999': 0.2}, {'HP:0001760': 0.2}]	[{'Scoliosis': 0.4}, {'Abnormal facial shape': 0.2}, {'Abnormal foot morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
55770	EXOC2	1474	0.98	[{'HP:0002360': 0.2}, {'HP:0001999': 0.4}, {'HP:0001250': 0.2}]	[{'Sleep disturbance': 0.2}, {'Abnormal facial shape': 0.4}, {'Seizure': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
23090	ZNF423	1475	0.98	[{'HP:0002650': 0.2}, {'HP:0001999': 0.2}, {'HP:0001250': 0.2}, {'HP:0001760': 0.2}]	[{'Scoliosis': 0.2}, {'Abnormal facial shape': 0.2}, {'Seizure': 0.2}, {'Abnormal foot morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1621	DBH	1476	0.98	[{'HP:0002360': 0.2}, {'HP:0001250': 0.2}, {'HP:0001315': 0.2}]	[{'Sleep disturbance': 0.2}, {'Seizure': 0.2}, {'Reduced tendon reflexes': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4141	MARS1	1477	0.98	[{'HP:0012418': 0.2}, {'HP:0001315': 0.2}]	[{'Hypoxemia': 0.2}, {'Reduced tendon reflexes': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1497	CTNS	1478	0.98	[{'HP:0002019': 0.2}, {'HP:0001250': 0.2}, {'HP:0004396': 0.2}]	[{'Constipation': 0.2}, {'Seizure': 0.2}, {'Poor appetite': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
51524	TMEM138	1479	0.98	[{'HP:0002650': 0.2}, {'HP:0001999': 0.2}, {'HP:0001250': 0.2}, {'HP:0001760': 0.2}]	[{'Scoliosis': 0.2}, {'Abnormal facial shape': 0.2}, {'Seizure': 0.2}, {'Abnormal foot morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
7038	TG	1480	0.97	[{'HP:0002019': 0.5}, {'HP:0001315': 0.2}]	[{'Constipation': 0.5}, {'Reduced tendon reflexes': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
658	BMPR1B	1481	0.97	[{'HP:0002650': 0.2}, {'HP:0012514': 0.2}, {'HP:0001760': 0.2}]	[{'Scoliosis': 0.2}, {'Lower limb pain': 0.2}, {'Abnormal foot morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
54658	UGT1A1	1482	0.97	[{'HP:0004626': 0.2}, {'HP:0012418': 0.2}, {'HP:0002360': 0.2}, {'HP:0001250': 0.2}]	[{'Lumbar scoliosis': 0.2}, {'Hypoxemia': 0.2}, {'Sleep disturbance': 0.2}, {'Seizure': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
3745	KCNB1	1483	0.97	[{'HP:0002360': 0.2}, {'HP:0001250': 0.2}, {'HP:0001315': 0.2}]	[{'Sleep disturbance': 0.2}, {'Seizure': 0.2}, {'Reduced tendon reflexes': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
29929	ALG6	1484	0.97	[{'HP:0002650': 0.2}, {'HP:0001999': 0.2}, {'HP:0001250': 0.2}, {'HP:0001315': 0.2}]	[{'Scoliosis': 0.2}, {'Abnormal facial shape': 0.2}, {'Seizure': 0.2}, {'Reduced tendon reflexes': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
5286	PIK3C2A	1485	0.97	[{'HP:0002650': 0.2}, {'HP:0001999': 0.4}]	[{'Scoliosis': 0.2}, {'Abnormal facial shape': 0.4}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
10535	RNASEH2A	1486	0.97	[{'HP:0002650': 0.2}, {'HP:0004942': 0.2}, {'HP:0001250': 0.2}]	[{'Scoliosis': 0.2}, {'Aortic aneurysm': 0.2}, {'Seizure': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
30000	TNPO2	1487	0.97	[{'HP:0001999': 0.6}, {'HP:0001250': 0.2}]	[{'Abnormal facial shape': 0.6}, {'Seizure': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
79621	RNASEH2B	1488	0.97	[{'HP:0002650': 0.2}, {'HP:0004942': 0.2}, {'HP:0001250': 0.2}]	[{'Scoliosis': 0.2}, {'Aortic aneurysm': 0.2}, {'Seizure': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
57539	WDR35	1489	0.97	[{'HP:0001382': 0.2}, {'HP:0001760': 0.2}]	[{'Joint hypermobility': 0.2}, {'Abnormal foot morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
81846	SBF2	1490	0.97	[{'HP:0002650': 0.2}, {'HP:0001760': 0.2}, {'HP:0001315': 0.2}]	[{'Scoliosis': 0.2}, {'Abnormal foot morphology': 0.2}, {'Reduced tendon reflexes': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
335	APOA1	1491	0.97	[{'HP:0002650': 0.2}, {'HP:0012514': 0.2}, {'HP:0001315': 0.2}]	[{'Scoliosis': 0.2}, {'Lower limb pain': 0.2}, {'Reduced tendon reflexes': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
3766	KCNJ10	1492	0.97	[{'HP:0001250': 0.5}]	[{'Seizure': 0.5}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
11155	LDB3	1493	0.97	[{'HP:0004942': 0.2}, {'HP:0001760': 0.2}, {'HP:0001315': 0.2}]	[{'Aortic aneurysm': 0.2}, {'Abnormal foot morphology': 0.2}, {'Reduced tendon reflexes': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
63932	STEEP1	1494	0.96	[{'HP:0001999': 0.2}, {'HP:0001250': 0.2}, {'HP:0001760': 0.2}]	[{'Abnormal facial shape': 0.2}, {'Seizure': 0.2}, {'Abnormal foot morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
9289	ADGRG1	1495	0.96	[{'HP:0001250': 0.3}]	[{'Seizure': 0.3}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
51010	EXOSC3	1496	0.96	[{'HP:0001250': 0.3}, {'HP:0001760': 0.2}]	[{'Seizure': 0.3}, {'Abnormal foot morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4907	NT5E	1497	0.96	[{'HP:0001382': 0.2}, {'HP:0012514': 0.2}, {'HP:0001760': 0.2}]	[{'Joint hypermobility': 0.2}, {'Lower limb pain': 0.2}, {'Abnormal foot morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1173	AP2M1	1498	0.96	[{'HP:0001999': 0.2}, {'HP:0001250': 0.3}]	[{'Abnormal facial shape': 0.2}, {'Seizure': 0.3}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
84153	RNASEH2C	1499	0.96	[{'HP:0002650': 0.2}, {'HP:0004942': 0.2}, {'HP:0001250': 0.2}]	[{'Scoliosis': 0.2}, {'Aortic aneurysm': 0.2}, {'Seizure': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
37	ACADVL	1500	0.96	[{'HP:0001250': 0.2}, {'HP:0012514': 0.2}]	[{'Seizure': 0.2}, {'Lower limb pain': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4867	NPHP1	1501	0.96	[{'HP:0002650': 0.2}, {'HP:0001999': 0.2}, {'HP:0001250': 0.2}]	[{'Scoliosis': 0.2}, {'Abnormal facial shape': 0.2}, {'Seizure': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
6913	TBX15	1502	0.96	[{'HP:0001999': 0.2}, {'HP:0001760': 0.2}]	[{'Abnormal facial shape': 0.2}, {'Abnormal foot morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
105259599	H19-ICR	1503	0.96	[{'HP:0001999': 0.2}, {'HP:0001760': 0.2}]	[{'Abnormal facial shape': 0.2}, {'Abnormal foot morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4144	MAT2A	1505	0.96	[{'HP:0002650': 0.2}, {'HP:0004942': 0.2}, {'HP:0001760': 0.2}]	[{'Scoliosis': 0.2}, {'Aortic aneurysm': 0.2}, {'Abnormal foot morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
23493	HEY2	1505	0.96	[{'HP:0002650': 0.2}, {'HP:0004942': 0.2}, {'HP:0001760': 0.2}]	[{'Scoliosis': 0.2}, {'Aortic aneurysm': 0.2}, {'Abnormal foot morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1453	CSNK1D	1506	0.96	[{'HP:0002360': 0.9}]	[{'Sleep disturbance': 0.9}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
2554	GABRA1	1507	0.96	[{'HP:0001250': 0.3}, {'HP:0001760': 0.2}]	[{'Seizure': 0.3}, {'Abnormal foot morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
55191	NADSYN1	1508	0.96	[{'HP:0004626': 0.2}, {'HP:0012514': 0.2}, {'HP:0001760': 0.2}]	[{'Lumbar scoliosis': 0.2}, {'Lower limb pain': 0.2}, {'Abnormal foot morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
55081	IFT57	1509	0.96	[{'HP:0001999': 0.4}, {'HP:0001760': 0.2}]	[{'Abnormal facial shape': 0.4}, {'Abnormal foot morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
50717	DCAF8	1510	0.96	[{'HP:0001760': 0.4}, {'HP:0001315': 0.2}]	[{'Abnormal foot morphology': 0.4}, {'Reduced tendon reflexes': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1759	DNM1	1511	0.96	[{'HP:0001250': 0.3}, {'HP:0001315': 0.2}]	[{'Seizure': 0.3}, {'Reduced tendon reflexes': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
2657	GDF1	1512	0.95	[{'HP:0002650': 0.2}, {'HP:0001382': 0.2}, {'HP:0030148': 0.2}]	[{'Scoliosis': 0.2}, {'Joint hypermobility': 0.2}, {'Heart murmur': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
8869	ST3GAL5	1513	0.95	[{'HP:0001250': 0.5}, {'HP:0001315': 0.2}]	[{'Seizure': 0.5}, {'Reduced tendon reflexes': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
65260	COA7	1514	0.95	[{'HP:0001760': 0.2}, {'HP:0001315': 0.2}]	[{'Abnormal foot morphology': 0.2}, {'Reduced tendon reflexes': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
5195	PEX14	1515	0.95	[{'HP:0001999': 0.2}, {'HP:0001250': 0.2}, {'HP:0001315': 0.2}]	[{'Abnormal facial shape': 0.2}, {'Seizure': 0.2}, {'Reduced tendon reflexes': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
5824	PEX19	1516	0.95	[{'HP:0001999': 0.2}, {'HP:0001250': 0.2}, {'HP:0001315': 0.2}]	[{'Abnormal facial shape': 0.2}, {'Seizure': 0.2}, {'Reduced tendon reflexes': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4953	ODC1	1517	0.95	[{'HP:0002019': 0.2}, {'HP:0001250': 0.2}, {'HP:0001760': 0.2}]	[{'Constipation': 0.2}, {'Seizure': 0.2}, {'Abnormal foot morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
5339	PLEC	1518	0.95	[{'HP:0001760': 0.2}, {'HP:0001315': 0.2}]	[{'Abnormal foot morphology': 0.2}, {'Reduced tendon reflexes': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
2222	FDFT1	1519	0.95	[{'HP:0002019': 0.2}, {'HP:0001250': 0.2}, {'HP:0001760': 0.2}]	[{'Constipation': 0.2}, {'Seizure': 0.2}, {'Abnormal foot morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
10483	SEC23B	1520	0.95	[{'HP:0002650': 0.2}, {'HP:0001250': 0.2}, {'HP:0001760': 0.2}]	[{'Scoliosis': 0.2}, {'Seizure': 0.2}, {'Abnormal foot morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
