#gene_id	gene_symbol	rank	score	hpo_implicated	hpo_description_implicated	phenotype_specificity
1716	DGUOK	1784	1.01	[{'HP:0003202': 0.2}, {'HP:0001250': 0.2}]	[{'Skeletal muscle atrophy': 0.2}, {'Seizure': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
317662	FAM149B1	1785	1.0	[{'HP:0001250': 0.2}, {'HP:0001317': 0.2}, {'HP:0001263': 0.2}]	[{'Seizure': 0.2}, {'Abnormal cerebellum morphology': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1981	EIF4G1	1786	1.0	[{'HP:0002019': 0.2}, {'HP:0002360': 0.2}]	[{'Constipation': 0.2}, {'Sleep disturbance': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
80204	FBXO11	1787	1.0	[{'HP:0001250': 0.2}, {'HP:0001763': 0.2}, {'HP:0001263': 0.2}]	[{'Seizure': 0.2}, {'Pes planus': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
51816	ADA2	1788	1.0	[{'HP:0000685': 0.2}, {'HP:0001250': 0.2}, {'HP:0030148': 0.2}]	[{'Hypoplasia of teeth': 0.2}, {'Seizure': 0.2}, {'Heart murmur': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
11261	CHP1	1789	1.0	[{'HP:0003202': 0.2}, {'HP:0001257': 0.4}, {'HP:0001317': 0.2}]	[{'Skeletal muscle atrophy': 0.2}, {'Spasticity': 0.4}, {'Abnormal cerebellum morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1315	COPB1	1790	1.0	[{'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0001763': 0.2}]	[{'Seizure': 0.2}, {'Spasticity': 0.2}, {'Pes planus': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
54834	GDAP2	1791	1.0	[{'HP:0001257': 0.2}, {'HP:0001317': 0.4}]	[{'Spasticity': 0.2}, {'Abnormal cerebellum morphology': 0.4}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4537	ND3	1792	1.0	[{'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0001263': 0.2}]	[{'Seizure': 0.2}, {'Spasticity': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
23116	TOGARAM1	1793	1.0	[{'HP:0001382': 0.2}, {'HP:0001317': 0.2}, {'HP:0001263': 0.2}]	[{'Joint hypermobility': 0.2}, {'Abnormal cerebellum morphology': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
6453	ITSN1	1794	1.0	[{'HP:0002360': 0.2}, {'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0002650': 0.2}]	[{'Sleep disturbance': 0.2}, {'Seizure': 0.2}, {'Spasticity': 0.2}, {'Scoliosis': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
51341	ZBTB7A	1795	1.0	[{'HP:0002360': 0.4}, {'HP:0001250': 0.2}, {'HP:0001263': 0.2}]	[{'Sleep disturbance': 0.4}, {'Seizure': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
80704	SLC19A3	1796	1.0	[{'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0001317': 0.2}, {'HP:0001263': 0.2}]	[{'Seizure': 0.2}, {'Spasticity': 0.2}, {'Abnormal cerebellum morphology': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
7862	BRPF1	1797	1.0	[{'HP:0001263': 0.7}]	[{'Global developmental delay': 0.7}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
10324	KLHL41	1798	1.0	[{'HP:0003202': 0.2}, {'HP:0002650': 0.2}]	[{'Skeletal muscle atrophy': 0.2}, {'Scoliosis': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
26275	HIBCH	1799	1.0	[{'HP:0002360': 0.2}, {'HP:0001250': 0.2}, {'HP:0001263': 0.3}]	[{'Sleep disturbance': 0.2}, {'Seizure': 0.2}, {'Global developmental delay': 0.3}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
7042	TGFB2	1800	1.0	[{'HP:0001382': 0.2}, {'HP:0001763': 0.2}, {'HP:0002650': 0.2}]	[{'Joint hypermobility': 0.2}, {'Pes planus': 0.2}, {'Scoliosis': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
54658	UGT1A1	1801	1.0	[{'HP:0002360': 0.2}, {'HP:0001250': 0.2}, {'HP:0004626': 0.2}, {'HP:0012418': 0.2}]	[{'Sleep disturbance': 0.2}, {'Seizure': 0.2}, {'Lumbar scoliosis': 0.2}, {'Hypoxemia': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1832	DSP	1802	1.0	[{'HP:0006482': 0.5}]	[{'Abnormality of dental morphology': 0.5}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1650	DDOST	1803	1.0	[{'HP:0002019': 0.5}, {'HP:0001250': 0.2}, {'HP:0001263': 0.2}]	[{'Constipation': 0.5}, {'Seizure': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
23141	ANKLE2	1804	1.0	[{'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0001263': 0.2}]	[{'Seizure': 0.2}, {'Spasticity': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
64093	SMOC1	1805	0.99	[{'HP:0001382': 0.2}, {'HP:0006482': 0.2}]	[{'Joint hypermobility': 0.2}, {'Abnormality of dental morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
8891	EIF2B3	1806	0.99	[{'HP:0001250': 0.2}, {'HP:0001257': 0.2}]	[{'Seizure': 0.2}, {'Spasticity': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
2535	FZD2	1807	0.99	[{'HP:0002650': 0.2}, {'HP:0001263': 0.2}]	[{'Scoliosis': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
5095	PCCA	1808	0.99	[{'HP:0002019': 0.2}, {'HP:0001250': 0.3}, {'HP:0001263': 0.2}]	[{'Constipation': 0.2}, {'Seizure': 0.3}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1501	CTNND2	1809	0.99	[{'HP:0001250': 0.2}, {'HP:0001382': 0.2}, {'HP:0002650': 0.2}, {'HP:0001263': 0.2}]	[{'Seizure': 0.2}, {'Joint hypermobility': 0.2}, {'Scoliosis': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
6473	SHOX	1810	0.99	[{'HP:0002650': 0.4}]	[{'Scoliosis': 0.4}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
91942	NDUFAF2	1811	0.99	[{'HP:0001250': 0.3}, {'HP:0001257': 0.2}, {'HP:0001263': 0.2}]	[{'Seizure': 0.3}, {'Spasticity': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
9313	MMP20	1812	0.99	[{'HP:0000685': 0.2}, {'HP:0006482': 0.5}]	[{'Hypoplasia of teeth': 0.2}, {'Abnormality of dental morphology': 0.5}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
9928	KIF14	1813	0.99	[{'HP:0001317': 0.2}, {'HP:0001263': 0.2}]	[{'Abnormal cerebellum morphology': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
134701	RIPPLY2	1814	0.99	[{'HP:0004626': 0.2}, {'HP:0002650': 0.4}]	[{'Lumbar scoliosis': 0.2}, {'Scoliosis': 0.4}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
7471	WNT1	1815	0.98	[{'HP:0001382': 0.2}, {'HP:0002650': 0.2}, {'HP:0001317': 0.2}, {'HP:0001263': 0.2}]	[{'Joint hypermobility': 0.2}, {'Scoliosis': 0.2}, {'Abnormal cerebellum morphology': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
374879	ZNF699	1816	0.98	[{'HP:0000010': 0.2}, {'HP:0001263': 0.2}]	[{'Recurrent urinary tract infections': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
81846	SBF2	1817	0.98	[{'HP:0003202': 0.2}, {'HP:0001763': 0.2}, {'HP:0002650': 0.2}]	[{'Skeletal muscle atrophy': 0.2}, {'Pes planus': 0.2}, {'Scoliosis': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
10210	TOPORS	1818	0.98	[{'HP:0001250': 0.2}, {'HP:0001317': 0.2}, {'HP:0001263': 0.2}]	[{'Seizure': 0.2}, {'Abnormal cerebellum morphology': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
7547	ZIC3	1819	0.98	[{'HP:0030148': 0.2}, {'HP:0001763': 0.2}, {'HP:0001317': 0.2}]	[{'Heart murmur': 0.2}, {'Pes planus': 0.2}, {'Abnormal cerebellum morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4330	MN1	1820	0.98	[{'HP:0001250': 0.2}, {'HP:0001317': 0.2}, {'HP:0001263': 0.2}]	[{'Seizure': 0.2}, {'Abnormal cerebellum morphology': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
23258	DENND5A	1821	0.98	[{'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0001317': 0.2}, {'HP:0001263': 0.2}]	[{'Seizure': 0.2}, {'Spasticity': 0.2}, {'Abnormal cerebellum morphology': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
51	ACOX1	1822	0.98	[{'HP:0001250': 0.2}, {'HP:0001263': 0.2}]	[{'Seizure': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1738	DLD	1823	0.98	[{'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0012418': 0.2}, {'HP:0001263': 0.2}]	[{'Seizure': 0.2}, {'Spasticity': 0.2}, {'Hypoxemia': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
84520	GON7	1824	0.98	[{'HP:0001317': 0.2}, {'HP:0001263': 0.2}]	[{'Abnormal cerebellum morphology': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
2743	GLRB	1825	0.98	[{'HP:0002360': 0.2}, {'HP:0001250': 0.2}, {'HP:0001257': 0.2}]	[{'Sleep disturbance': 0.2}, {'Seizure': 0.2}, {'Spasticity': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
9711	RUBCN	1826	0.98	[{'HP:0001250': 0.3}, {'HP:0001317': 0.2}, {'HP:0001263': 0.2}]	[{'Seizure': 0.3}, {'Abnormal cerebellum morphology': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
9622	KLK4	1827	0.98	[{'HP:0000685': 0.2}, {'HP:0006482': 0.5}]	[{'Hypoplasia of teeth': 0.2}, {'Abnormality of dental morphology': 0.5}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
189	AGXT	1828	0.98	[{'HP:0000010': 0.7}]	[{'Recurrent urinary tract infections': 0.7}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
64856	VWA1	1829	0.98	[{'HP:0003202': 0.7}]	[{'Skeletal muscle atrophy': 0.7}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
5917	RARS1	1830	0.98	[{'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0001263': 0.2}]	[{'Seizure': 0.2}, {'Spasticity': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
123263	MTFMT	1831	0.98	[{'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0001263': 0.2}]	[{'Seizure': 0.2}, {'Spasticity': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
487	ATP2A1	1832	0.98	[{'HP:0003202': 0.4}, {'HP:0001257': 0.2}]	[{'Skeletal muscle atrophy': 0.4}, {'Spasticity': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
889	KRIT1	1833	0.98	[{'HP:0001250': 0.2}, {'HP:0006482': 0.2}, {'HP:0002650': 0.2}]	[{'Seizure': 0.2}, {'Abnormality of dental morphology': 0.2}, {'Scoliosis': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1371	CPOX	1834	0.98	[{'HP:0002019': 0.5}, {'HP:0002360': 0.2}, {'HP:0001250': 0.2}]	[{'Constipation': 0.5}, {'Sleep disturbance': 0.2}, {'Seizure': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
5052	PRDX1	1835	0.98	[{'HP:0000010': 0.2}, {'HP:0001250': 0.2}, {'HP:0001263': 0.2}]	[{'Recurrent urinary tract infections': 0.2}, {'Seizure': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4536	ND2	1836	0.98	[{'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0001263': 0.2}]	[{'Seizure': 0.2}, {'Spasticity': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
50506	DUOX2	1837	0.97	[{'HP:0002019': 0.2}, {'HP:0002360': 0.2}, {'HP:0001317': 0.2}]	[{'Constipation': 0.2}, {'Sleep disturbance': 0.2}, {'Abnormal cerebellum morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
7283	TUBG1	1838	0.97	[{'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0001263': 0.3}]	[{'Seizure': 0.2}, {'Spasticity': 0.2}, {'Global developmental delay': 0.3}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
51204	TACO1	1839	0.97	[{'HP:0001250': 0.2}, {'HP:0001257': 0.4}, {'HP:0001263': 0.2}]	[{'Seizure': 0.2}, {'Spasticity': 0.4}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
9782	MATR3	1840	0.97	[{'HP:0003202': 0.4}, {'HP:0001257': 0.2}]	[{'Skeletal muscle atrophy': 0.4}, {'Spasticity': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
10262	SF3B4	1841	0.97	[{'HP:0002650': 0.2}]	[{'Scoliosis': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
724066	ATXN8	1842	0.97	[{'HP:0001257': 0.2}, {'HP:0001317': 0.4}]	[{'Spasticity': 0.2}, {'Abnormal cerebellum morphology': 0.4}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
84679	SLC9A7	1843	0.97	[{'HP:0001250': 0.2}, {'HP:0001763': 0.2}, {'HP:0001263': 0.2}]	[{'Seizure': 0.2}, {'Pes planus': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
64132	XYLT2	1844	0.97	[{'HP:0001382': 0.2}, {'HP:0001763': 0.2}, {'HP:0002650': 0.2}]	[{'Joint hypermobility': 0.2}, {'Pes planus': 0.2}, {'Scoliosis': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4720	NDUFS2	1845	0.97	[{'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0001263': 0.2}]	[{'Seizure': 0.2}, {'Spasticity': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
56992	KIF15	1846	0.97	[{'HP:0002360': 0.2}, {'HP:0001250': 0.2}, {'HP:0001263': 0.2}]	[{'Sleep disturbance': 0.2}, {'Seizure': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
11043	MID2	1847	0.97	[{'HP:0001250': 0.2}, {'HP:0001763': 0.2}, {'HP:0001263': 0.2}]	[{'Seizure': 0.2}, {'Pes planus': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
51738	GHRL	1848	0.97	[{'HP:0002019': 0.2}, {'HP:0000685': 0.2}, {'HP:0002360': 0.2}]	[{'Constipation': 0.2}, {'Hypoplasia of teeth': 0.2}, {'Sleep disturbance': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1173	AP2M1	1849	0.97	[{'HP:0001250': 0.3}, {'HP:0001263': 0.3}]	[{'Seizure': 0.3}, {'Global developmental delay': 0.3}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
7253	TSHR	1850	0.97	[{'HP:0002019': 0.2}, {'HP:0002360': 0.2}, {'HP:0001263': 0.2}]	[{'Constipation': 0.2}, {'Sleep disturbance': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
8888	MCM3AP	1851	0.97	[{'HP:0004626': 0.2}, {'HP:0002650': 0.4}]	[{'Lumbar scoliosis': 0.2}, {'Scoliosis': 0.4}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
3651	PDX1	1852	0.97	[{'HP:0001250': 0.2}, {'HP:0006482': 0.2}, {'HP:0001263': 0.2}]	[{'Seizure': 0.2}, {'Abnormality of dental morphology': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
205327	C2orf69	1853	0.97	[{'HP:0003202': 0.2}, {'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0001263': 0.2}]	[{'Skeletal muscle atrophy': 0.2}, {'Seizure': 0.2}, {'Spasticity': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1741	DLG3	1854	0.97	[{'HP:0001250': 0.2}, {'HP:0001763': 0.2}, {'HP:0001263': 0.2}]	[{'Seizure': 0.2}, {'Pes planus': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4358	MPV17	1855	0.96	[{'HP:0003202': 0.4}, {'HP:0001263': 0.2}]	[{'Skeletal muscle atrophy': 0.4}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
10588	MTHFS	1856	0.96	[{'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0001317': 0.2}, {'HP:0001263': 0.2}]	[{'Seizure': 0.2}, {'Spasticity': 0.2}, {'Abnormal cerebellum morphology': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
51733	UPB1	1857	0.96	[{'HP:0001250': 0.2}, {'HP:0002650': 0.4}, {'HP:0001263': 0.2}]	[{'Seizure': 0.2}, {'Scoliosis': 0.4}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
55315	SLC29A3	1858	0.96	[{'HP:0001382': 0.2}, {'HP:0001763': 0.2}]	[{'Joint hypermobility': 0.2}, {'Pes planus': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
255738	PCSK9	1859	0.96	[{'HP:0030148': 0.2}, {'HP:0012418': 0.2}]	[{'Heart murmur': 0.2}, {'Hypoxemia': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
8659	ALDH4A1	1860	0.96	[{'HP:0002360': 0.2}, {'HP:0001250': 0.2}, {'HP:0001263': 0.2}]	[{'Sleep disturbance': 0.2}, {'Seizure': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
113612	CYP2U1	1861	0.96	[{'HP:0001257': 0.6}, {'HP:0001263': 0.2}]	[{'Spasticity': 0.6}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
727676	SNORD118	1862	0.96	[{'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0001317': 0.2}, {'HP:0001263': 0.2}]	[{'Seizure': 0.2}, {'Spasticity': 0.2}, {'Abnormal cerebellum morphology': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
5611	DNAJC3	1863	0.96	[{'HP:0001317': 0.4}]	[{'Abnormal cerebellum morphology': 0.4}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
5274	SERPINI1	1864	0.96	[{'HP:0002360': 0.4}, {'HP:0001250': 0.2}]	[{'Sleep disturbance': 0.4}, {'Seizure': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
84065	TMEM222	1865	0.96	[{'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0001263': 0.2}]	[{'Seizure': 0.2}, {'Spasticity': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
7102	TSPAN7	1866	0.96	[{'HP:0001250': 0.2}, {'HP:0001763': 0.2}, {'HP:0001263': 0.2}]	[{'Seizure': 0.2}, {'Pes planus': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4604	MYBPC1	1867	0.96	[{'HP:0003202': 0.2}, {'HP:0002650': 0.4}]	[{'Skeletal muscle atrophy': 0.2}, {'Scoliosis': 0.4}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
990	CDC6	1868	0.96	[{'HP:0001382': 0.2}, {'HP:0001263': 0.2}]	[{'Joint hypermobility': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4322	MMP13	1869	0.96	[{'HP:0004626': 0.2}, {'HP:0002650': 0.2}]	[{'Lumbar scoliosis': 0.2}, {'Scoliosis': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1509	CTSD	1870	0.96	[{'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0001317': 0.2}]	[{'Seizure': 0.2}, {'Spasticity': 0.2}, {'Abnormal cerebellum morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
867	CBL	1871	0.96	[{'HP:0001382': 0.2}, {'HP:0002650': 0.2}, {'HP:0001263': 0.2}]	[{'Joint hypermobility': 0.2}, {'Scoliosis': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
9152	SLC6A5	1872	0.96	[{'HP:0002360': 0.2}, {'HP:0001250': 0.2}, {'HP:0001257': 0.2}]	[{'Sleep disturbance': 0.2}, {'Seizure': 0.2}, {'Spasticity': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
3039	HBA1	1873	0.96	[{'HP:0012418': 0.5}]	[{'Hypoxemia': 0.5}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
55656	INTS8	1874	0.96	[{'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0001317': 0.2}, {'HP:0001263': 0.2}]	[{'Seizure': 0.2}, {'Spasticity': 0.2}, {'Abnormal cerebellum morphology': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
10686	CLDN16	1875	0.96	[{'HP:0000010': 0.7}, {'HP:0001250': 0.2}]	[{'Recurrent urinary tract infections': 0.7}, {'Seizure': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
6655	SOS2	1876	0.96	[{'HP:0001382': 0.2}, {'HP:0002650': 0.2}, {'HP:0001263': 0.2}]	[{'Joint hypermobility': 0.2}, {'Scoliosis': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
18	ABAT	1877	0.95	[{'HP:0001250': 0.2}, {'HP:0001317': 0.2}, {'HP:0001263': 0.3}]	[{'Seizure': 0.2}, {'Abnormal cerebellum morphology': 0.2}, {'Global developmental delay': 0.3}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
125988	MICOS13	1878	0.95	[{'HP:0001250': 0.2}, {'HP:0001257': 0.2}, {'HP:0001317': 0.2}, {'HP:0001263': 0.2}]	[{'Seizure': 0.2}, {'Spasticity': 0.2}, {'Abnormal cerebellum morphology': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
83987	CCDC8	1879	0.95	[{'HP:0001382': 0.2}, {'HP:0002650': 0.2}]	[{'Joint hypermobility': 0.2}, {'Scoliosis': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
23594	ORC6	1880	0.95	[{'HP:0001382': 0.2}, {'HP:0001263': 0.2}]	[{'Joint hypermobility': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
163786	SASS6	1881	0.95	[{'HP:0001250': 0.2}, {'HP:0001317': 0.2}, {'HP:0001263': 0.2}]	[{'Seizure': 0.2}, {'Abnormal cerebellum morphology': 0.2}, {'Global developmental delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
