#gene_id	gene_symbol	rank	score	hpo_implicated	hpo_description_implicated	phenotype_specificity
84162	KIAA1109	1733	0.76	[{'HP:0001250': 0.2}, {'HP:0001167': 0.2}]	[{'Seizure': 0.2}, {'Abnormality of finger': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
51524	TMEM138	1734	0.76	[{'HP:0001250': 0.2}, {'HP:0002650': 0.2}, {'HP:0001167': 0.2}]	[{'Seizure': 0.2}, {'Scoliosis': 0.2}, {'Abnormality of finger': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
7979	SEM1	1736	0.75	[{'HP:0032388': 0.2}, {'HP:0031784': 0.2}]	[{'Periventricular nodular heterotopia': 0.2}, {'Abnormal ascending aorta morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1750	DLX6	1736	0.75	[{'HP:0032388': 0.2}, {'HP:0031784': 0.2}]	[{'Periventricular nodular heterotopia': 0.2}, {'Abnormal ascending aorta morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
10299	MARCHF6	1737	0.75	[{'HP:0001250': 0.5}, {'HP:0002354': 0.2}]	[{'Seizure': 0.5}, {'Memory impairment': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
8405	SPOP	1738	0.75	[{'HP:0001250': 0.2}, {'HP:0001167': 0.2}]	[{'Seizure': 0.2}, {'Abnormality of finger': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
5660	PSAP	1739	0.75	[{'HP:0001250': 0.2}, {'HP:0002354': 0.2}]	[{'Seizure': 0.2}, {'Memory impairment': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
9731	CEP104	1741	0.75	[{'HP:0001250': 0.2}, {'HP:0002650': 0.2}, {'HP:0001167': 0.2}]	[{'Seizure': 0.2}, {'Scoliosis': 0.2}, {'Abnormality of finger': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
25776	CBY1	1741	0.75	[{'HP:0001250': 0.2}, {'HP:0002650': 0.2}, {'HP:0001167': 0.2}]	[{'Seizure': 0.2}, {'Scoliosis': 0.2}, {'Abnormality of finger': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
7547	ZIC3	1742	0.75	[{'HP:0001167': 0.4}]	[{'Abnormality of finger': 0.4}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1776	DNASE1L3	1743	0.75	[{'HP:0001250': 0.2}, {'HP:0001382': 0.2}, {'HP:0001369': 0.2}]	[{'Seizure': 0.2}, {'Joint hypermobility': 0.2}, {'Arthritis': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
23152	CIC	1744	0.75	[{'HP:0001250': 0.2}, {'HP:0002354': 0.2}, {'HP:0002650': 0.2}]	[{'Seizure': 0.2}, {'Memory impairment': 0.2}, {'Scoliosis': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
2743	GLRB	1745	0.75	[{'HP:0001250': 0.2}, {'HP:0000545': 0.2}]	[{'Seizure': 0.2}, {'Myopia': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
372	ARCN1	1746	0.75	[{'HP:0001250': 0.2}, {'HP:0000545': 0.2}]	[{'Seizure': 0.2}, {'Myopia': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
387119	CEP85L	1747	0.75	[{'HP:0001250': 0.2}, {'HP:0007165': 0.5}]	[{'Seizure': 0.2}, {'Periventricular heterotopia': 0.5}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
51594	NBAS	1748	0.75	[{'HP:0001250': 0.2}, {'HP:0000545': 0.2}]	[{'Seizure': 0.2}, {'Myopia': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
23594	ORC6	1749	0.75	[{'HP:0001382': 0.2}, {'HP:0001167': 0.2}]	[{'Joint hypermobility': 0.2}, {'Abnormality of finger': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
3741	KCNA5	1750	0.75	[{'HP:0001677': 0.2}, {'HP:0001297': 0.5}]	[{'Coronary artery atherosclerosis': 0.2}, {'Stroke': 0.5}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
7841	MOGS	1751	0.75	[{'HP:0001250': 0.2}, {'HP:0002650': 0.2}, {'HP:0001167': 0.2}]	[{'Seizure': 0.2}, {'Scoliosis': 0.2}, {'Abnormality of finger': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
7112	TMPO	1753	0.75	[{'HP:0032388': 0.2}, {'HP:0031784': 0.2}]	[{'Periventricular nodular heterotopia': 0.2}, {'Abnormal ascending aorta morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
2274	FHL2	1753	0.75	[{'HP:0032388': 0.2}, {'HP:0031784': 0.2}]	[{'Periventricular nodular heterotopia': 0.2}, {'Abnormal ascending aorta morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
80204	FBXO11	1754	0.74	[{'HP:0001250': 0.2}, {'HP:0001167': 0.2}]	[{'Seizure': 0.2}, {'Abnormality of finger': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
759	CA1	1755	0.74	[{'HP:0001250': 0.2}, {'HP:0002354': 0.2}]	[{'Seizure': 0.2}, {'Memory impairment': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
2556	GABRA3	1756	0.74	[{'HP:0032388': 0.2}, {'HP:0031784': 0.2}]	[{'Periventricular nodular heterotopia': 0.2}, {'Abnormal ascending aorta morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
477	ATP1A2	1757	0.74	[{'HP:0001250': 0.3}]	[{'Seizure': 0.3}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
30000	TNPO2	1758	0.74	[{'HP:0001250': 0.2}, {'HP:0000545': 0.2}]	[{'Seizure': 0.2}, {'Myopia': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1813	DRD2	1759	0.74	[{'HP:0032388': 0.2}, {'HP:0031784': 0.2}]	[{'Periventricular nodular heterotopia': 0.2}, {'Abnormal ascending aorta morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
9147	NEMF	1760	0.74	[{'HP:0001250': 0.2}, {'HP:0002650': 0.4}]	[{'Seizure': 0.2}, {'Scoliosis': 0.4}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
7373	COL14A1	1761	0.74	[{'HP:0032388': 0.2}, {'HP:0031784': 0.2}]	[{'Periventricular nodular heterotopia': 0.2}, {'Abnormal ascending aorta morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
2908	NR3C1	1762	0.74	[{'HP:0002099': 0.2}, {'HP:0001297': 0.2}]	[{'Asthma': 0.2}, {'Stroke': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4552	MTRR	1763	0.74	[{'HP:0001250': 0.2}, {'HP:0002650': 0.2}, {'HP:0002099': 0.2}]	[{'Seizure': 0.2}, {'Scoliosis': 0.2}, {'Asthma': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
64374	SIL1	1764	0.74	[{'HP:0002650': 0.2}, {'HP:0001167': 0.2}]	[{'Scoliosis': 0.2}, {'Abnormality of finger': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
284217	LAMA1	1765	0.74	[{'HP:0000545': 0.4}]	[{'Myopia': 0.4}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
6567	SLC16A2	1766	0.74	[{'HP:0001250': 0.2}, {'HP:0002650': 0.2}]	[{'Seizure': 0.2}, {'Scoliosis': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
8742	TNFSF12	1767	0.74	[{'HP:0032388': 0.2}, {'HP:0031784': 0.2}]	[{'Periventricular nodular heterotopia': 0.2}, {'Abnormal ascending aorta morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
5903	RANBP2	1768	0.74	[{'HP:0001250': 0.2}, {'HP:0007165': 0.2}]	[{'Seizure': 0.2}, {'Periventricular heterotopia': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1801	DPH1	1769	0.74	[{'HP:0001250': 0.2}, {'HP:0002099': 0.2}]	[{'Seizure': 0.2}, {'Asthma': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
23630	KCNE5	1770	0.74	[{'HP:0001167': 0.2}, {'HP:0000545': 0.2}]	[{'Abnormality of finger': 0.2}, {'Myopia': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
5692	PSMB4	1772	0.74	[{'HP:0001369': 0.5}, {'HP:0001167': 0.2}]	[{'Arthritis': 0.5}, {'Abnormality of finger': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
5698	PSMB9	1772	0.74	[{'HP:0001369': 0.5}, {'HP:0001167': 0.2}]	[{'Arthritis': 0.5}, {'Abnormality of finger': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
56922	MCCC1	1773	0.74	[{'HP:0001250': 0.2}, {'HP:0001297': 0.2}]	[{'Seizure': 0.2}, {'Stroke': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
6343	SCT	1774	0.74	[{'HP:0001382': 0.2}, {'HP:0002650': 0.2}, {'HP:0001167': 0.2}]	[{'Joint hypermobility': 0.2}, {'Scoliosis': 0.2}, {'Abnormality of finger': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
9742	IFT140	1775	0.74	[{'HP:0001250': 0.2}, {'HP:0001167': 0.2}]	[{'Seizure': 0.2}, {'Abnormality of finger': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
205327	C2orf69	1776	0.74	[{'HP:0001250': 0.2}, {'HP:0001369': 0.5}]	[{'Seizure': 0.2}, {'Arthritis': 0.5}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
6845	VAMP7	1777	0.74	[{'HP:0032388': 0.2}, {'HP:0031784': 0.2}]	[{'Periventricular nodular heterotopia': 0.2}, {'Abnormal ascending aorta morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
11014	KDELR2	1778	0.74	[{'HP:0001382': 0.2}, {'HP:0002650': 0.4}]	[{'Joint hypermobility': 0.2}, {'Scoliosis': 0.4}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
84342	COG8	1779	0.74	[{'HP:0001250': 0.2}, {'HP:0002650': 0.2}, {'HP:0001167': 0.2}]	[{'Seizure': 0.2}, {'Scoliosis': 0.2}, {'Abnormality of finger': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
8777	MPDZ	1780	0.73	[{'HP:0001250': 0.2}, {'HP:0007165': 0.5}]	[{'Seizure': 0.2}, {'Periventricular heterotopia': 0.5}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
9211	LGI1	1781	0.73	[{'HP:0001250': 0.6}]	[{'Seizure': 0.6}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
7039	TGFA	1782	0.73	[{'HP:0032388': 0.2}, {'HP:0031784': 0.2}]	[{'Periventricular nodular heterotopia': 0.2}, {'Abnormal ascending aorta morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1013	CDH15	1783	0.73	[{'HP:0001250': 0.2}, {'HP:0002354': 0.2}, {'HP:0002650': 0.2}]	[{'Seizure': 0.2}, {'Memory impairment': 0.2}, {'Scoliosis': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
54790	TET2	1784	0.73	[{'HP:0002204': 0.2}, {'HP:0001297': 0.2}]	[{'Pulmonary embolism': 0.2}, {'Stroke': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
5648	MASP1	1785	0.73	[{'HP:0002650': 0.2}, {'HP:0001167': 0.2}]	[{'Scoliosis': 0.2}, {'Abnormality of finger': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
54344	DPM3	1786	0.73	[{'HP:0001250': 0.2}, {'HP:0001297': 0.2}]	[{'Seizure': 0.2}, {'Stroke': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
150094	SIK1	1787	0.73	[{'HP:0001250': 0.3}, {'HP:0001167': 0.2}]	[{'Seizure': 0.3}, {'Abnormality of finger': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
54829	ASPN	1788	0.73	[{'HP:0002650': 0.2}, {'HP:0001369': 0.2}, {'HP:0001167': 0.2}]	[{'Scoliosis': 0.2}, {'Arthritis': 0.2}, {'Abnormality of finger': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
51112	TRAPPC12	1789	0.73	[{'HP:0001250': 0.2}, {'HP:0002650': 0.4}]	[{'Seizure': 0.2}, {'Scoliosis': 0.4}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
5139	PDE3A	1790	0.73	[{'HP:0001167': 0.2}, {'HP:0001297': 0.5}]	[{'Abnormality of finger': 0.2}, {'Stroke': 0.5}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
8733	GPAA1	1791	0.73	[{'HP:0001250': 0.2}, {'HP:0000545': 0.2}]	[{'Seizure': 0.2}, {'Myopia': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
3492	IGH	1792	0.73	[{'HP:0032388': 0.2}, {'HP:0031784': 0.2}]	[{'Periventricular nodular heterotopia': 0.2}, {'Abnormal ascending aorta morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
6850	SYK	1793	0.73	[{'HP:0002354': 0.2}, {'HP:0001369': 0.5}]	[{'Memory impairment': 0.2}, {'Arthritis': 0.5}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
84700	MYO18B	1794	0.73	[{'HP:0001382': 0.2}, {'HP:0002650': 0.2}]	[{'Joint hypermobility': 0.2}, {'Scoliosis': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
148789	B3GALNT2	1795	0.73	[{'HP:0001250': 0.2}, {'HP:0000545': 0.2}]	[{'Seizure': 0.2}, {'Myopia': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1024	CDK8	1796	0.73	[{'HP:0001250': 0.2}, {'HP:0000545': 0.2}]	[{'Seizure': 0.2}, {'Myopia': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
21	ABCA3	1797	0.73	[{'HP:0001167': 0.2}, {'HP:0002099': 0.2}]	[{'Abnormality of finger': 0.2}, {'Asthma': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
57211	ADGRG6	1798	0.73	[{'HP:0002650': 0.4}, {'HP:0001167': 0.2}]	[{'Scoliosis': 0.4}, {'Abnormality of finger': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
28952	CCDC22	1799	0.73	[{'HP:0002650': 0.2}, {'HP:0001167': 0.2}]	[{'Scoliosis': 0.2}, {'Abnormality of finger': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
8820	HESX1	1800	0.73	[{'HP:0001250': 0.2}, {'HP:0001167': 0.2}]	[{'Seizure': 0.2}, {'Abnormality of finger': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
6591	SNAI2	1801	0.73	[{'HP:0001167': 0.2}, {'HP:0000545': 0.2}]	[{'Abnormality of finger': 0.2}, {'Myopia': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4761	NEUROD2	1802	0.73	[{'HP:0001250': 0.2}, {'HP:0001167': 0.2}]	[{'Seizure': 0.2}, {'Abnormality of finger': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
79991	STN1	1803	0.73	[{'HP:0001167': 0.2}]	[{'Abnormality of finger': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
58494	JAM2	1804	0.73	[{'HP:0001250': 0.2}, {'HP:0002354': 0.5}]	[{'Seizure': 0.2}, {'Memory impairment': 0.5}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
375790	AGRN	1805	0.72	[{'HP:0001250': 0.2}, {'HP:0002650': 0.2}]	[{'Seizure': 0.2}, {'Scoliosis': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
7852	CXCR4	1806	0.72	[{'HP:0001250': 0.2}, {'HP:0002354': 0.2}, {'HP:0002099': 0.2}]	[{'Seizure': 0.2}, {'Memory impairment': 0.2}, {'Asthma': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
330	BIRC3	1807	0.72	[{'HP:0032388': 0.2}, {'HP:0031784': 0.2}]	[{'Periventricular nodular heterotopia': 0.2}, {'Abnormal ascending aorta morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
3679	ITGA7	1808	0.72	[{'HP:0002650': 0.4}]	[{'Scoliosis': 0.4}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
55699	IARS2	1809	0.72	[{'HP:0002650': 0.2}, {'HP:0001167': 0.2}]	[{'Scoliosis': 0.2}, {'Abnormality of finger': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
2799	GNS	1810	0.72	[{'HP:0001250': 0.2}, {'HP:0002650': 0.2}]	[{'Seizure': 0.2}, {'Scoliosis': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
10466	COG5	1811	0.72	[{'HP:0001250': 0.2}, {'HP:0001167': 0.2}]	[{'Seizure': 0.2}, {'Abnormality of finger': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
10059	DNM1L	1812	0.72	[{'HP:0001250': 0.3}, {'HP:0002650': 0.2}]	[{'Seizure': 0.3}, {'Scoliosis': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
6678	SPARC	1813	0.72	[{'HP:0002650': 0.2}]	[{'Scoliosis': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4255	MGMT	1814	0.72	[{'HP:0032388': 0.2}, {'HP:0031784': 0.2}]	[{'Periventricular nodular heterotopia': 0.2}, {'Abnormal ascending aorta morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
6288	SAA1	1815	0.72	[{'HP:0032388': 0.2}, {'HP:0031784': 0.2}]	[{'Periventricular nodular heterotopia': 0.2}, {'Abnormal ascending aorta morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
51053	GMNN	1816	0.72	[{'HP:0001382': 0.2}, {'HP:0001167': 0.2}]	[{'Joint hypermobility': 0.2}, {'Abnormality of finger': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
23404	EXOSC2	1817	0.72	[{'HP:0001167': 0.2}, {'HP:0000545': 0.2}]	[{'Abnormality of finger': 0.2}, {'Myopia': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
596	BCL2	1819	0.72	[{'HP:0032388': 0.2}, {'HP:0031784': 0.2}]	[{'Periventricular nodular heterotopia': 0.2}, {'Abnormal ascending aorta morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
604	BCL6	1819	0.72	[{'HP:0032388': 0.2}, {'HP:0031784': 0.2}]	[{'Periventricular nodular heterotopia': 0.2}, {'Abnormal ascending aorta morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
7476	WNT7A	1820	0.72	[{'HP:0001167': 0.2}]	[{'Abnormality of finger': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
7153	TOP2A	1822	0.72	[{'HP:0032388': 0.2}, {'HP:0031784': 0.2}]	[{'Periventricular nodular heterotopia': 0.2}, {'Abnormal ascending aorta morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4004	LMO1	1822	0.72	[{'HP:0032388': 0.2}, {'HP:0031784': 0.2}]	[{'Periventricular nodular heterotopia': 0.2}, {'Abnormal ascending aorta morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
348980	HCN1	1823	0.72	[{'HP:0001250': 0.5}]	[{'Seizure': 0.5}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
29929	ALG6	1824	0.72	[{'HP:0001250': 0.2}, {'HP:0002650': 0.2}, {'HP:0001167': 0.2}]	[{'Seizure': 0.2}, {'Scoliosis': 0.2}, {'Abnormality of finger': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
118429	ANTXR2	1825	0.72	[{'HP:0001382': 0.2}, {'HP:0001167': 0.2}]	[{'Joint hypermobility': 0.2}, {'Abnormality of finger': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
3739	KCNA4	1826	0.72	[]	[]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
10324	KLHL41	1827	0.72	[{'HP:0002650': 0.2}, {'HP:0001167': 0.2}]	[{'Scoliosis': 0.2}, {'Abnormality of finger': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4322	MMP13	1828	0.72	[{'HP:0002650': 0.2}, {'HP:0001369': 0.2}]	[{'Scoliosis': 0.2}, {'Arthritis': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
10584	COLEC10	1829	0.72	[{'HP:0002650': 0.2}, {'HP:0001167': 0.2}]	[{'Scoliosis': 0.2}, {'Abnormality of finger': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
3899	AFF3	1830	0.72	[{'HP:0001250': 0.2}, {'HP:0002650': 0.2}]	[{'Seizure': 0.2}, {'Scoliosis': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
27185	DISC1	1831	0.72	[{'HP:0002354': 0.2}, {'HP:0007165': 0.2}]	[{'Memory impairment': 0.2}, {'Periventricular heterotopia': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
9179	AP4M1	1832	0.72	[{'HP:0001250': 0.2}, {'HP:0001167': 0.2}]	[{'Seizure': 0.2}, {'Abnormality of finger': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1357	CPA1	1833	0.72	[{'HP:0032388': 0.2}, {'HP:0031784': 0.2}]	[{'Periventricular nodular heterotopia': 0.2}, {'Abnormal ascending aorta morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
7036	TFR2	1834	0.72	[{'HP:0001370': 0.2}, {'HP:0001369': 0.5}]	[{'Rheumatoid arthritis': 0.2}, {'Arthritis': 0.5}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
92949	ADAMTSL1	1835	0.72	[{'HP:0001167': 0.2}, {'HP:0000545': 0.2}]	[{'Abnormality of finger': 0.2}, {'Myopia': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
54187	NANS	1836	0.72	[{'HP:0001250': 0.2}, {'HP:0001382': 0.2}]	[{'Seizure': 0.2}, {'Joint hypermobility': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
56203	LMOD3	1837	0.71	[{'HP:0002650': 0.2}, {'HP:0001167': 0.2}]	[{'Scoliosis': 0.2}, {'Abnormality of finger': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
3426	CFI	1838	0.71	[{'HP:0001369': 0.5}]	[{'Arthritis': 0.5}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
10347	ABCA7	1839	0.71	[{'HP:0001250': 0.2}, {'HP:0002354': 0.5}]	[{'Seizure': 0.2}, {'Memory impairment': 0.5}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
7251	TSG101	1852	0.71	[{'HP:0032388': 0.2}, {'HP:0031784': 0.2}]	[{'Periventricular nodular heterotopia': 0.2}, {'Abnormal ascending aorta morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4830	NME1	1852	0.71	[{'HP:0032388': 0.2}, {'HP:0031784': 0.2}]	[{'Periventricular nodular heterotopia': 0.2}, {'Abnormal ascending aorta morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4640	MYO1A	1852	0.71	[{'HP:0032388': 0.2}, {'HP:0031784': 0.2}]	[{'Periventricular nodular heterotopia': 0.2}, {'Abnormal ascending aorta morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
5023	P2RX1	1852	0.71	[{'HP:0032388': 0.2}, {'HP:0031784': 0.2}]	[{'Periventricular nodular heterotopia': 0.2}, {'Abnormal ascending aorta morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1032	CDKN2D	1852	0.71	[{'HP:0032388': 0.2}, {'HP:0031784': 0.2}]	[{'Periventricular nodular heterotopia': 0.2}, {'Abnormal ascending aorta morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
7258	TSPY1	1852	0.71	[{'HP:0032388': 0.2}, {'HP:0031784': 0.2}]	[{'Periventricular nodular heterotopia': 0.2}, {'Abnormal ascending aorta morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
